model_id,estimand,source,variant,outcome,denominator_offset,panel,activity,position,covariates,sex,years,n_obs,df_resid,apc,apc_lo,apc_hi,p_value,beta,se,dispersion,durbin_watson,dw_check,model_family,converged,note_keys,note,hospitals_first,hospitals_last,depth_coef,re_sd,re_sd_lo,re_sd_hi,stable_panel_n,script,label_note
grd_pop:con_rett:any:TOTAL:crude:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,TOTAL,2021-2024,4,2,51.82133681243759,41.38630651366668,63.026525551734295,1.4416110346782196e-30,0.4175342278076981,0.0363315386299075,30.749869980045393,2.3449311944960747,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:any:TOTAL:age_adjusted:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_age,TOTAL,2021-2024,68,50,53.61731838343174,48.85272486468537,58.53442070858066,4.1089451916425166e-157,0.4292943782618228,0.0160753825543656,6.016541998137593,1.7174041340459854,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:HOMBRE:crude:2019-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_none,HOMBRE,2019-2024,6,4,11.798548519376006,1.368946322706832,23.30122689890772,0.0256096373015702,0.1115283918165725,0.0499661134627538,8.574794440062812,1.8849124933750532,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:HOMBRE:age_adjusted:2019-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_age,HOMBRE,2019-2024,102,84,12.95135430845773,8.088677416395939,18.032792565000832,5.8178264551452235e-08,0.1217870471900951,0.0224520736706906,1.729951822513531,2.0419057224108563,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:HOMBRE:crude:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_none,HOMBRE,2021-2024,4,2,17.299861874967615,4.2124560232529085,32.03083509342086,0.0082038634533952,0.159563392134137,0.060359229715358,3.998377926463747,2.0035660079403437,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:HOMBRE:age_adjusted:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_age,HOMBRE,2021-2024,68,50,18.295229436295138,9.347682343949026,27.974923724207137,2.8284553717143e-05,0.1680132582008457,0.040128743565636,1.7651155700357168,2.147874711990013,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:MUJER:crude:2019-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_none,MUJER,2019-2024,6,4,29.673584736544157,15.061308111273064,46.14155578836352,2.044921707389082e-05,0.2598502202630302,0.0609987259330412,4.291814139719152,1.5610213229639471,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:MUJER:age_adjusted:2019-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_age,MUJER,2019-2024,102,84,30.947410026752607,23.384496991765054,38.973895511839785,6.5042051170718755e-19,0.2696256064329039,0.030352762330755,1.0621573060577667,1.471187860428394,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:MUJER:crude:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_none,MUJER,2021-2024,4,2,44.772218219800955,25.898361157717797,66.47552021765806,2.087151383030993e-07,0.3699914124325194,0.0712700210680432,2.038266058525524,2.091604294970599,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:MUJER:age_adjusted:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_age,MUJER,2021-2024,68,50,46.19254152756205,31.65140730271503,62.33977012600605,1.2085904425403124e-12,0.3797543444828983,0.053453510209378,1.1463420591412288,1.6154768266149666,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:TOTAL:crude:2019-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_none,TOTAL,2019-2024,6,4,16.226427818821733,4.9890075988969995,28.666636941005773,0.0037510391639171,0.1503700664674683,0.051880849910895,12.43606722782589,1.7448101879662272,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:TOTAL:age_adjusted:2019-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_age,TOTAL,2019-2024,102,84,17.407689706364415,12.791723007428011,22.212563427886938,4.433303549065381e-15,0.1604822193150812,0.0204643793669592,1.9336829608866268,1.9043324248265057,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:TOTAL:crude:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_none,TOTAL,2021-2024,4,2,24.356248406211023,10.640606961857046,39.7721590862077,0.0002563405215519,0.2179802315410137,0.0596251998467577,5.36511390419606,2.025473651851574,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:con_rett:principal:TOTAL:age_adjusted:2021-2024,est_grd_pop,src_grd,con_rett,out_f84_principal,off_pop,panel_observed,act_all,pos_principal,cov_age,TOTAL,2021-2024,68,50,25.46501383416915,16.597070939872836,35.007419736348844,1.3139879156505214e-09,0.2268567594892605,0.0374000711436388,2.1091945339787133,1.9119946278330144,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|principal_small|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Small numerator (principal F84): wide CI. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:HOMBRE:crude:2019-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,HOMBRE,2019-2024,6,4,35.8471501783304,21.83580320213632,51.46982846213357,3.467174257208313e-08,0.3063601719559519,0.0555398445917847,135.8219418406619,1.6795089027873968,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:HOMBRE:age_adjusted:2019-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_age,HOMBRE,2019-2024,102,84,37.51756572648732,33.64314683067011,41.50430704314132,7.965671342626866e-106,0.3185814736971936,0.0145811329328599,9.35979697741675,1.6397305795979815,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:HOMBRE:crude:2021-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,HOMBRE,2021-2024,4,2,45.28001197330702,35.03555229404225,56.30166663816753,1.3676254074522932e-23,0.3734928112802727,0.0373093096358432,23.218143958182644,2.194205679731036,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:HOMBRE:age_adjusted:2021-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_age,HOMBRE,2021-2024,68,50,47.06808516034921,42.33549786746937,51.95802871937698,3.3988349631137538e-118,0.3857254579192597,0.0166884250020339,4.643988743264526,1.740513281648425,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:MUJER:crude:2019-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,MUJER,2019-2024,6,4,53.238253439652425,34.05456553921547,75.16719570707859,3.9805583094249575e-10,0.4268237362308036,0.0682395190381535,71.6545951703462,1.3259062278038485,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:MUJER:age_adjusted:2019-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_age,MUJER,2019-2024,102,84,54.88750522153665,48.2531671253404,61.81873034435157,1.9366048209856438e-85,0.4375288946663208,0.0223359612428495,7.676657904475139,1.1754448376351705,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:MUJER:crude:2021-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,MUJER,2021-2024,4,2,70.33932743243854,55.652481796426414,86.41197451695031,5.3474242138625205e-31,0.5326223053340413,0.0460042381125274,13.27012069173613,2.7520506050457993,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:MUJER:age_adjusted:2021-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_age,MUJER,2021-2024,68,50,72.16024646093271,63.79274026050299,80.95521458612707,2.5137388100250442e-101,0.543255522565,0.0254208032715244,4.051555145595729,1.5286370155202365,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:TOTAL:crude:2019-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,TOTAL,2019-2024,6,4,40.40454927534471,25.14472324841257,57.52511928194912,7.431877695060663e-09,0.3393577073247229,0.0587036499895343,205.54672933417515,1.5541876407973412,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:TOTAL:age_adjusted:2019-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_age,TOTAL,2019-2024,102,84,42.066250687764416,37.89397614524492,46.36476624054981,6.2426359754539505e-118,0.3511233169498132,0.0152086477626591,13.789702114146827,1.5209936800569597,"deviance residuals, within stratum",fam_qp_age,True,place_vs_residence|unknown_excluded|not_causal_law|age_adj,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Adjusted APC: counts by age (and sex) with stratum fixed effects and log(population) offset.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
grd_pop:sin_rett:any:TOTAL:crude:2021-2024,est_grd_pop,src_grd,sin_rett,out_f84_any,off_pop,panel_observed,act_all,pos_any,cov_none,TOTAL,2021-2024,4,2,52.02642070319368,41.28965595825025,63.57908464759672,3.668852732989978e-29,0.4188841401689147,0.0373691792115695,32.16795649120764,2.368421696948311,"deviance residuals, chronological",fam_qp,True,place_vs_residence|unknown_excluded|not_causal_law|dw_weak,"Numerator by place of care (public network) and denominator by residence (INE): complementary reading, not prevalence. Episodes without valid age or sex excluded from the standardised rate (included in the crude rate). No specification estimates an effect of Law 21.545. Durbin–Watson with fewer than 8 points: weak, indicative only.",,,,,,,,study/pipeline/06_models.py,"estimand/source/outcome/denominator_offset/panel/activity/position/covariates/model_family are label keys (bilingual text in 06_models.py LBL); apc = 100*(exp(beta)-1) with Wald 95% CI; dispersion = Pearson chi2/df (random intercept: conditional Pearson chi2/(n - p_fixed - 1) at the MAP estimates, diagnostic only); durbin_watson on deviance residuals (weak with < 8 points; random intercept: conditional deviance residuals within hospital)"
