Year,Level,Microdata file,Encoding,Dictionary,Questionnaire,Variable,Role,Question wording (verbatim Spanish),Observed codes,Value labels,Note
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_DIABET_2,other item category,Si el/la estudiante ha sido diagnosticado con diabetes tipo II.,sin dato=195103; Y=402,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_EPILEPSIA,other item category,Si el/la estudiante ha sido diagnosticado con epilepsia.,sin dato=192794; Y=2711,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_OBESIDAD,other item category,Si el/la estudiante ha sido diagnosticado con obesidad.,sin dato=191498; Y=4007,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_ENFCELIACA,other item category,Si el/la estudiante ha sido diagnosticado con enfermedad celiaca.,sin dato=195259; Y=246,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_DISLIPIDEMIA,other item category,Si el/la estudiante ha sido diagnosticado con dislipidemia.,sin dato=195289; Y=216,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_ALERGIA_ALIMEN,other item category,Si el/la estudiante ha sido diagnosticado con alergia alimentaria.,sin dato=194085; Y=1420,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_OTRO,other item category,Si el/la estudiante ha sido diagnosticado con otra enfermedad.,sin dato=162968; Y=32537,"{'1': 'Sí', '2': 'No'}",
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAG_ENFERMEDAD_CRON,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=240223; SÍ=64231; NO SABE=9231; sin dato=3,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2022; categorías disponibles: DIAGNOSTICO_ASMA, DIAGNOSTICO_BRONCOPU, DIAGNOSTICO_DIABET_1, DIAGNOSTICO_DIABET_2, DIAGNOSTICO_EPILEPSI, DIAGNOSTICO_OBESIDAD, DIAGNOSTICO_ENFCELIA, DIAGNOSTICO_DISLIPID, DIAGNOSTICO_ALERGIA, DIAGNOSTICO_OTRO"
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,SEXO,sex,Sexo del estudiante,M=159698; F=153990,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DS_GRADO,grade,Grado,KINDER=166848; PRE-KINDER=143972; NIVEL DE TRANSICIÓN 2=1482; NIVEL DE TRANSICIÓN 1=1386,,Grados presentes en el archivo
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_ASMA,other item category,DIAGNOSTICO_ASMA,sin dato=293265; Y=20423,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_BRONCOPU,other item category,DIAGNOSTICO_BRONCOPU,sin dato=300380; Y=13308,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_DIABET_1,other item category,DIAGNOSTICO_DIABET_1,sin dato=313506; Y=182,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_DIABET_2,other item category,DIAGNOSTICO_DIABET_2,sin dato=313666; Y=22,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_EPILEPSI,other item category,DIAGNOSTICO_EPILEPSI,sin dato=312164; Y=1524,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_OBESIDAD,other item category,DIAGNOSTICO_OBESIDAD,sin dato=311372; Y=2316,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_ENFCELIA,other item category,DIAGNOSTICO_ENFCELIA,sin dato=313462; Y=226,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_DISLIPID,other item category,DIAGNOSTICO_DISLIPID,sin dato=313636; Y=52,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_ALERGIA,other item category,DIAGNOSTICO_ALERGIA,sin dato=310126; Y=3562,,
2022,parvularia,EV_2022_JUNAEB_parvularia_desidentificada_ANSI.csv,cp1252,,ENCUESTA PARVULARIA 2022.pdf,DIAGNOSTICO_OTRO,other item category,DIAGNOSTICO_OTRO,sin dato=279761; Y=33927,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_ENFERMED_CRONIC,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=148130; SÍ=38427; NO SABE=5085; sin dato=7,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2022; categorías disponibles: DIAG_ASMA, DIAG_BRONCOPULMONAR, DIAG_DIABET_TIPO1, DIAG_DIABET_TIPO2, DIAG_EPILEPSIA, DIAG_OBESIDAD, DIAG_ENFCELIACA, DIAG_DISLIPIDEMIA, DIAG_ALERGIA_ALIMEN, DIAG_OTRO"
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,SEXO,sex,Sexo del estudiante,M=98536; F=93113,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DS_GRADO,grade,Grado,1° BÁSICO=189723; 1° básico=1926,,Grados presentes en el archivo
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_ASMA,other item category,DIAG_ASMA,sin dato=179698; Y=11951,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_BRONCOPULMONAR,other item category,DIAG_BRONCOPULMONAR,sin dato=185356; Y=6293,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_DIABET_TIPO1,other item category,DIAG_DIABET_TIPO1,sin dato=191494; Y=155,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_DIABET_TIPO2,other item category,DIAG_DIABET_TIPO2,sin dato=191633; Y=16,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_EPILEPSIA,other item category,DIAG_EPILEPSIA,sin dato=190432; Y=1217,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_OBESIDAD,other item category,DIAG_OBESIDAD,sin dato=189835; Y=1814,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_ENFCELIACA,other item category,DIAG_ENFCELIACA,sin dato=191478; Y=171,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_DISLIPIDEMIA,other item category,DIAG_DISLIPIDEMIA,sin dato=191594; Y=55,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_ALERGIA_ALIMEN,other item category,DIAG_ALERGIA_ALIMEN,sin dato=189611; Y=2038,,
2022,basico1,EV_2022_JUNAEB_1ero_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO BASICO 2022.pdf,DIAG_OTRO,other item category,DIAG_OTRO,sin dato=170365; Y=21284,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_ENFERMEDAD_CRON,filter: prolonged medical diagnosis,"El/la niño/a, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de Sí salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=147769; SÍ=41575; NO SABE=6109; sin dato=4,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2022; categorías disponibles: DIAG_ASMA, DIAG_BRONCOPULMONAR, DIAG_DIABET_1, DIAG_DIABET_2, DIAG_EPILEPSIA, DIAG_OBESIDAD, DIAG_ENFCELIACA, DIAG_DISLIPIDEMIA, DIAG_ALERGIA_ALIMEN, DIAG_OTRO"
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,SEXO,sex,Sexo del estudiante,M=100995; F=94462,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DS_GRADO,grade,Grado,5° BÁSICO=195457,,Grados presentes en el archivo
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_ASMA,other item category,DIAG_ASMA,sin dato=182725; Y=12732,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_BRONCOPULMONAR,other item category,DIAG_BRONCOPULMONAR,sin dato=191663; Y=3794,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_DIABET_1,other item category,DIAG_DIABET_1,sin dato=194954; Y=503,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_DIABET_2,other item category,DIAG_DIABET_2,sin dato=195330; Y=127,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_EPILEPSIA,other item category,DIAG_EPILEPSIA,sin dato=193969; Y=1488,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_OBESIDAD,other item category,DIAG_OBESIDAD,sin dato=192108; Y=3349,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_ENFCELIACA,other item category,DIAG_ENFCELIACA,sin dato=195272; Y=185,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_DISLIPIDEMIA,other item category,DIAG_DISLIPIDEMIA,sin dato=195330; Y=127,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_ALERGIA_ALIMEN,other item category,DIAG_ALERGIA_ALIMEN,sin dato=193702; Y=1755,,
2022,basico5,EV_2022_JUNAEB_5to_basico_desidentificada_ANSI.csv,cp1252,,ENCUESTA 5TO BASICO 2022.pdf,DIAG_OTRO,other item category,DIAG_OTRO,sin dato=170848; Y=24609,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_ENFERMEDCRONICA,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=140247; SÍ=49808; NO SABE=8957; sin dato=15,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2022; categorías disponibles: DIAG_ASMA, DIAG_BRONCOPULMONAR, DIAG_DIABET_1, DIAG_DIABET_2, DIAG_EPILEPSIA, DIAG_OBESIDAD, DIAG_ENFCELIACA, DIAG_DISLIPIDEMIA, DIAG_ALERGIA_ALIMEN, DIAG_OTRO"
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,SEXO,sex,Sexo del estudiante,M=103352; F=95675,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DS_GRADO,grade,Grado,1° MEDIO=186798; Laboral 1=6662; Laboral 2=3620; Laboral 3=1947,,Grados presentes en el archivo
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_ASMA,other item category,DIAG_ASMA,sin dato=187921; Y=11106,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_BRONCOPULMONAR,other item category,DIAG_BRONCOPULMONAR,sin dato=196544; Y=2483,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_DIABET_1,other item category,DIAG_DIABET_1,sin dato=197880; Y=1147,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_DIABET_2,other item category,DIAG_DIABET_2,sin dato=198634; Y=393,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_EPILEPSIA,other item category,DIAG_EPILEPSIA,sin dato=196332; Y=2695,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_OBESIDAD,other item category,DIAG_OBESIDAD,sin dato=195389; Y=3638,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_ENFCELIACA,other item category,DIAG_ENFCELIACA,sin dato=198757; Y=270,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_DISLIPIDEMIA,other item category,DIAG_DISLIPIDEMIA,sin dato=198838; Y=189,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_ALERGIA_ALIMEN,other item category,DIAG_ALERGIA_ALIMEN,sin dato=197420; Y=1607,,
2022,medio1,EV_2022_JUNAEB_1ero_medio_desidentificada_ANSI.csv,cp1252,,ENCUESTA 1RO MEDIO 2022.pdf,DIAG_OTRO,other item category,DIAG_OTRO,sin dato=164896; Y=34131,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,DIAGNOSTICO_MEDICO,filter: prolonged medical diagnosis,El/la niño/a ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?,NO=184422; SÍ=67634; NO SABE=9039; sin dato=3,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,T_E_A,ASD category,Trastornos del espectro autista 13. Marque con una equis (X) la alternativa que corresponda.,sin dato=249710; Y=11388,,Positivo = y
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,SEXO,sex,Sexo del estudiante,M=133804; F=127294,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,DS_GRADO,grade,Grado,2° nivel de Transición (Kinder)=119243; 1er nivel de Transición (Pre-kinder)=96000; Nivel de Transición 1=27327; Nivel de Transición 2=18528,,Grados presentes en el archivo
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,ASMA,other item category,ASMA,sin dato=235424; Y=25674,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,BRONCO_PULMONAR,other item category,BRONCO_PULMONAR,sin dato=247560; Y=13538,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,DIABETES_TIPO_I,other item category,DIABETES_TIPO_I,sin dato=260934; Y=164,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,DIABETES_TIPO_II,other item category,DIABETES_TIPO_II,sin dato=261082; Y=16,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,EPILEPSIA,other item category,EPILEPSIA,sin dato=259745; Y=1353,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,OBESIDAD,other item category,OBESIDAD,sin dato=258970; Y=2128,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,ENFERMEDAD_CELIACA,other item category,ENFERMEDAD_CELIACA,sin dato=260897; Y=201,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,ALERGIA_ALIMENTARIA,other item category,ALERGIA_ALIMENTARIA,sin dato=258310; Y=2788,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,INTOLERANCIA_LACTOSA,other item category,INTOLERANCIA_LACTOSA,sin dato=259510; Y=1588,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,TDHA,other item category,TDHA,sin dato=255279; Y=5819,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,TRASTORNO_ANSIEDAD,other item category,TRASTORNO_ANSIEDAD,sin dato=260342; Y=756,,
2023,parvularia,eve_2023_parvularia_desidentificado.csv,utf-8,,ENCUESTA PARVULARIA 2023.pdf,OTHER,other item category,OTHER,sin dato=238739; Y=22359,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,DIAGNOSTICO_ENFERMEDAD,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=112866; SÍ=41941; NO SABE=5080,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,TRASTORNO_ESPECTRO_AUTISTA,ASD category,Trastornos del espectro autista 14. Marque con una equis (X) la alternativa que corresponda.,sin dato=153227; Y=6660,,Positivo = y
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,SEXO,sex,Sexo del estudiante,M=82642; F=77245,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,DS_GRADO,grade,Grado,1° básico=159887,,Grados presentes en el archivo
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_ASMA,other item category,ENFERMEDAD_ASMA,sin dato=144683; Y=15204,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_BRONCOPULMONAR,other item category,ENFERMEDAD_BRONCOPULMONAR,sin dato=153029; Y=6858,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_DIABETES_I,other item category,ENFERMEDAD_DIABETES_I,sin dato=159738; Y=149,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_DIABETES_II,other item category,ENFERMEDAD_DIABETES_II,sin dato=159873; Y=14,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_EPILEPSIA,other item category,ENFERMEDAD_EPILEPSIA,sin dato=158865; Y=1022,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_OBESIDAD,other item category,ENFERMEDAD_OBESIDAD,sin dato=158027; Y=1860,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_CELIACA,other item category,ENFERMEDAD_CELIACA,sin dato=159741; Y=146,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_DISLIPIDEMIA,other item category,ENFERMEDAD_DISLIPIDEMIA,sin dato=159842; Y=45,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ALERGIA_ALIMENTARIA,other item category,ALERGIA_ALIMENTARIA,sin dato=158054; Y=1833,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,INTOLERANCIA_LACTOSA,other item category,INTOLERANCIA_LACTOSA,sin dato=158817; Y=1070,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,TRASTORNO_DEFICIT_ATENCION,other item category,TRASTORNO_DEFICIT_ATENCION,sin dato=153435; Y=6452,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,TRASTORNO_ANSIEDAD_GENERALIZADA,other item category,TRASTORNO_ANSIEDAD_GENERALIZADA,sin dato=159023; Y=864,,
2023,basico1,eve_2023_1ero_basico_desidentificado.csv,utf-8,,ENCUESTA 1º BÁSICO 2023.pdf,ENFERMEDAD_OTRA,other item category,ENFERMEDAD_OTRA,sin dato=145825; Y=14062,,
2023,basico5,eve_2023_5to_basico_desidentificado.csv,utf-8,,ENCUESTA 5º BÁSICO 2023.pdf,DIAGNOSTICO_MEDICO,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=119721; SÍ=40436; NO SABE=6061,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2023,basico5,eve_2023_5to_basico_desidentificado.csv,utf-8,,ENCUESTA 5º BÁSICO 2023.pdf,DIAGNOSTICO_TEA,ASD category,Trastornos del espectro autista 14. Marque con una equis (X) la alternativa que corresponda.,sin dato=161396; Y=4822,,Positivo = y
2023,basico5,eve_2023_5to_basico_desidentificado.csv,utf-8,,ENCUESTA 5º BÁSICO 2023.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2023,basico5,eve_2023_5to_basico_desidentificado.csv,utf-8,,ENCUESTA 5º BÁSICO 2023.pdf,SEXO,sex,Sexo del estudiante,M=85993; F=80225,,
