source_id,file,relative_path,bytes,sha256,downloaded_or_version_date,observation_unit,period,population_covered,geography,codes_columns_used,stock_or_flow,possible_denominator,definition_breaks,linkage_restrictions,use_rule,root,artefact_role,provider,source_container,manifest_source,manifest_sha256,sha256_matches_manifest,manifest_bytes,bytes_match_manifest,file_mtime_utc,landing_url
junaeb_eve_microdata,eve_2025_1ero_basico_desidentificado.csv,Autism/Educacion/JUNAEB/EVE/microdata/2025/eve_2025_1ero_basico_desidentificado.csv,100556314,33160620850c8b84e610bca4742be06bb507c1e4acc08724fdc11b9d8d4faf02,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2025,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,33160620850c8b84e610bca4742be06bb507c1e4acc08724fdc11b9d8d4faf02,True,100556314,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_microdata,eve_2025_1ero_medio_desidentificado.csv,Autism/Educacion/JUNAEB/EVE/microdata/2025/eve_2025_1ero_medio_desidentificado.csv,132103726,9849b71cc8cc2a68e324f24a966151f058f2ffec25b5052f71ae35fe6d7b8183,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2025,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,9849b71cc8cc2a68e324f24a966151f058f2ffec25b5052f71ae35fe6d7b8183,True,132103726,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_microdata,eve_2025_5to_basico_desidentificado.csv,Autism/Educacion/JUNAEB/EVE/microdata/2025/eve_2025_5to_basico_desidentificado.csv,116825705,4bb0d2872f44d2bf304c13e4fbe9315732ff0d2ee8eef1d9f51cdf68e8464537,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2025,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,4bb0d2872f44d2bf304c13e4fbe9315732ff0d2ee8eef1d9f51cdf68e8464537,True,116825705,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_microdata,eve_2025_parvularia_desidentificado.csv,Autism/Educacion/JUNAEB/EVE/microdata/2025/eve_2025_parvularia_desidentificado.csv,159950244,d95afb89648527343f08a41bd188e4b9590067da40c5dacc749589fbd27e0735,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2025,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,d95afb89648527343f08a41bd188e4b9590067da40c5dacc749589fbd27e0735,True,159950244,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,05 ENCUESTA 5TO BASICO 2019.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2019/05 ENCUESTA 5TO BASICO 2019.pdf,188218,b38bbae3bb2dd43a6ffdc05328e14a6068b81ecec963b59f90b0fda999dd66c0,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2019,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,b38bbae3bb2dd43a6ffdc05328e14a6068b81ecec963b59f90b0fda999dd66c0,True,188218,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1RO BASICO 2019.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2019/ENCUESTA 1RO BASICO 2019.pdf,188123,e56fc604cfa75af970e31123f44ad4d3628708a4fb25d7728cbaa8e24c804ff4,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2019,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,e56fc604cfa75af970e31123f44ad4d3628708a4fb25d7728cbaa8e24c804ff4,True,188123,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1RO MEDIO 2019.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2019/ENCUESTA 1RO MEDIO 2019.pdf,189086,56858314ee8df0c364d173a05edf18516adc9f3d40b9ddef995c6ac317981bc7,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2019,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,56858314ee8df0c364d173a05edf18516adc9f3d40b9ddef995c6ac317981bc7,True,189086,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA PARVULARIA 2019.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2019/ENCUESTA PARVULARIA 2019.pdf,196557,08b558ad81cb3641e6bde09b9b0c02fb46b176659af2eeaed248b0463f481504,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2019,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,08b558ad81cb3641e6bde09b9b0c02fb46b176659af2eeaed248b0463f481504,True,196557,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1RO BASICO 2020.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2020/ENCUESTA 1RO BASICO 2020.pdf,103359,65456ecb427dbf8cf35633484d074dd49dfcb0af00b43b9a90ba43bbfb614518,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2020,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,65456ecb427dbf8cf35633484d074dd49dfcb0af00b43b9a90ba43bbfb614518,True,103359,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1RO MEDIO 2020.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2020/ENCUESTA 1RO MEDIO 2020.pdf,104144,f8064f10cb75be1caaaa3c7b990f66e66f97fdbe602716fad4b0766591b99d29,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2020,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,f8064f10cb75be1caaaa3c7b990f66e66f97fdbe602716fad4b0766591b99d29,True,104144,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 5TO BASICO 2020.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2020/ENCUESTA 5TO BASICO 2020.pdf,104048,85d15568b675775c5ac5d6a8cb2c4bf45eb89aa4bb2a46b8c6c7f19a69f39c1a,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2020,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,85d15568b675775c5ac5d6a8cb2c4bf45eb89aa4bb2a46b8c6c7f19a69f39c1a,True,104048,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA PARVULARIA 2020.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2020/ENCUESTA PARVULARIA 2020.pdf,106652,3aebf9facf2d1dfaa71eac40a5a8c48fbf3afb4505e60873e1c6e7af9dd2a89b,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2020,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,3aebf9facf2d1dfaa71eac40a5a8c48fbf3afb4505e60873e1c6e7af9dd2a89b,True,106652,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1º BÁSICO 2021 22012021.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2021/ENCUESTA 1º BÁSICO 2021 22012021.pdf,251999,08e5dd8d549dc784170c43a126e45dfaf3ff94c0f9c89c84fc99b5ab961aaf5f,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2021,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,08e5dd8d549dc784170c43a126e45dfaf3ff94c0f9c89c84fc99b5ab961aaf5f,True,251999,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1º MEDIO 2021 22012021.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2021/ENCUESTA 1º MEDIO 2021 22012021.pdf,224584,b5e06f8e1c83315dcdc5e42495e1064a263faf6b377154a95162424d418c0b92,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2021,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,b5e06f8e1c83315dcdc5e42495e1064a263faf6b377154a95162424d418c0b92,True,224584,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 5º BÁSICO 2021 22012021.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2021/ENCUESTA 5º BÁSICO 2021 22012021.pdf,230792,be8b7bf07cb53650f29bc5001b14070c874a57289ba48a3f8269c6c755b98acc,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2021,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,be8b7bf07cb53650f29bc5001b14070c874a57289ba48a3f8269c6c755b98acc,True,230792,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA PARVULARIA 2021 27012021.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2021/ENCUESTA PARVULARIA 2021 27012021.pdf,251675,b60ef3eddb85edf43a604a4548d6fc5297d4598214ed6ae67df650fe79978af6,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2021,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,b60ef3eddb85edf43a604a4548d6fc5297d4598214ed6ae67df650fe79978af6,True,251675,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1RO BASICO 2022.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2022/ENCUESTA 1RO BASICO 2022.pdf,89376,8a58da4ad35dd511ffbbbfbff593072d1b3ca7b66f7be1b5a6d949d37a85e5d2,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2022,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,8a58da4ad35dd511ffbbbfbff593072d1b3ca7b66f7be1b5a6d949d37a85e5d2,True,89376,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1RO MEDIO 2022.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2022/ENCUESTA 1RO MEDIO 2022.pdf,88092,a6d66f26e43ab78878ec1c46c3002d43f61d642e1890edab15bb414ca2fee968,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2022,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,a6d66f26e43ab78878ec1c46c3002d43f61d642e1890edab15bb414ca2fee968,True,88092,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 5TO BASICO 2022.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2022/ENCUESTA 5TO BASICO 2022.pdf,89194,dc14880ad515808948673342fa67186ccf2e45c8db1d11575c77af83fefb038c,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2022,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,dc14880ad515808948673342fa67186ccf2e45c8db1d11575c77af83fefb038c,True,89194,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA PARVULARIA 2022.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2022/ENCUESTA PARVULARIA 2022.pdf,94266,2c1c0ffa00973739cc152fe7f84683f7ab89aa0cb45f815b5bb0ac5cbebe6be1,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2022,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,2c1c0ffa00973739cc152fe7f84683f7ab89aa0cb45f815b5bb0ac5cbebe6be1,True,94266,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1º BÁSICO 2023.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2023/ENCUESTA 1º BÁSICO 2023.pdf,366693,bc1e4ce33bfef9e3e5e4ace4cc49c8739332f1c365f9ddfa461e2ec74c9749bd,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2023,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,bc1e4ce33bfef9e3e5e4ace4cc49c8739332f1c365f9ddfa461e2ec74c9749bd,True,366693,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1º MEDIO 2023.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2023/ENCUESTA 1º MEDIO 2023.pdf,363468,dfe1414efbd6c0309216f78c1884f9cf3ad05e2045837dd6b6827b65aa5fe790,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2023,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,dfe1414efbd6c0309216f78c1884f9cf3ad05e2045837dd6b6827b65aa5fe790,True,363468,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 5º BÁSICO 2023.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2023/ENCUESTA 5º BÁSICO 2023.pdf,365018,04433f1ef3dd67c72aa60e72640705d83eda12344ef3039938f6188f081a5c16,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2023,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,04433f1ef3dd67c72aa60e72640705d83eda12344ef3039938f6188f081a5c16,True,365018,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA PARVULARIA 2023.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2023/ENCUESTA PARVULARIA 2023.pdf,393618,ef916facd561f71ff1b43107f029c163eff97f8f8ba3936667e714fed34daec9,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2023,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,ef916facd561f71ff1b43107f029c163eff97f8f8ba3936667e714fed34daec9,True,393618,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_metadata,ENCUESTA 1º BÁSICO 2024.pdf,Autism/Educacion/JUNAEB/EVE/metadata/Cuestionarios/2024/ENCUESTA 1º BÁSICO 2024.pdf,319972,1c71f8244df86aa158c70e183c314f6af67222399b3a38d349bd4ed1b80c5d18,2026-09-04 (download_manifest.csv downloaded_at_utc),EVE questionnaire (PDF) or code dictionary (xlsx) per level and year,2024,not applicable (metadata),not applicable,Question wording and codes of the autism/TEA item and of the expansion weight per year,not applicable (documentation),not applicable,"Questionnaires exist for 2019-2025; dictionaries only for 2019, 2021, 2024 and 2025",not applicable,Cite the exact annual wording before using any EVE variable,ASESORIAS_DATA_ROOT,documentation,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,1c71f8244df86aa158c70e183c314f6af67222399b3a38d349bd4ed1b80c5d18,True,319972,True,2026-09-04,https://bibliotecadatos.sead.junaeb.cl/
